TRANSCRIPT_TEXT,SUPPORT_TICKET_DATE,CUSTOMER_ID,APP_VERSION,PLATFORM
"Conseiller: Bonjour, vous êtes bien chez Bank Corp, je m'appelle Laura, comment puis-je vous aider aujourd'hui ?
Client: Bonjour Laura, après m'être connecté l'app plante systématiquement. J'ai essayé deux fois, ça bloque après l'écran d'accueil.
Conseiller: Merci, désolé pour la gêne. Sur quel appareil et version d'OS êtes-vous ?
Client: iPhone 12, iOS 17. L'app est à jour d'après l'App Store.
Conseiller: D'accord. Pouvez-vous redémarrer le téléphone et réessayer ? Si ça plante encore, je vous conseille de vider le cache ou de réinstaller l'application.
Client: Je redémarre tout de suite... Bon, ça plante encore.
Conseiller: Merci. Je vais créer un dossier technique et demander l'envoi des journaux d'erreur. Pouvez-vous accepter l'envoi de rapports depuis l'app si la fenêtre apparaît ?
Client: Oui, je l'accepte.
Conseiller: Parfait. Je crée le ticket #BC-20250822-139. Nos techniciens reviendront sous 48 heures. En attendant, vous pouvez utiliser bankcorp.fr. Je reste disponible si besoin.
Client: Super, merci beaucoup pour votre aide !",2025-09-03,501,1.2.1,mobile
"Agent: Thank you for calling Bank Corp Support. This is Alex. How can I help today?

Customer: After I sign in to the Bank Corp mobile app it crashes and closes immediately.

Agent: I understand. Can you tell me your device, OS, and app version?

Customer: It's an iPhone 12, iOS 17.2, app version 5.3.1. It shows the account loading screen and then the app quits.

Agent: Do you see an error message? Have you tried restarting the phone or reinstalling the app?

Customer: No error text. I tried restarting and reinstalling but it still crashes.

Agent: Thank you. I will escalate this to our mobile engineering team. As a temporary workaround, you can use online banking at bankcorp.com. Please ensure iOS and the app are updated when updates are available. I will create a ticket and the team will investigate. Can I confirm your preferred contact method for follow-up?

Customer: Email is fine.

Agent: Ticket #BC-20250822-1123 created. Our team will contact you within 48 hours.",2025-06-12,586,1.2.1,desktop
"Cliente: Olá? Isso é a Bank Corp? Já tentei entrar no app e aparece erro do Duo MFA. Estou cansado disso — não consigo acessar minha conta, pagamentos pendentes, é inaceitável!

Atendente: Sinto muito pelo transtorno. Posso confirmar seu nome completo e CPF para verificar a conta?

Cliente: João Silva, CPF 000.000.000-00. Eu já confirmei tudo várias vezes. O Duo só mostra ""erro de autenticação"" e não chega notificação. Vocês quebraram o sistema.

Atendente: Obrigado, João. Vou checar o status do serviço e orientá-lo. Você pode confirmar se o aplicativo Duo Mobile está atualizado e se o celular tem conexão de dados ou Wi‑Fi?

Cliente: Sim, está atualizado e com internet. Já reiniciei, desinstalei e reinstalei. Nada funciona. Isso é péssimo.

Atendente: Entendo a frustração. Vou abrir um chamado prioritário com a equipe de segurança e pedir reemissão do link de MFA. Receberá retorno em até 2 horas. Posso encaminhar uma alternativa temporária para acesso?

Cliente: Espero que sim. Obrigado... mas estou muito chateado.",2025-08-06,484,1.2.1,mobile
"Agent: Bonjour, vous êtes bien chez Bank Corp, comment puis-je vous aider aujourd'hui ?
Client: Bonjour, je n'arrive pas à me connecter sur l'application — j'ai une erreur Duo MFA qui bloque la connexion.
Agent: D'accord, merci. Pouvez-vous me dire quel message d'erreur s'affiche ?
Client: ""Échec de la vérification Duo"" et la notification push n'arrive pas.
Agent: Pas de souci, nous allons vérifier ensemble. Avez-vous une connexion internet stable et les notifications activées pour Duo Mobile ?
Client: Oui, la connexion marche et j'ai redémarré mon téléphone, mais ça ne change rien.
Agent: Très bien. Je vais vous envoyer une nouvelle invitation push, et si ça échoue, vous pouvez utiliser un code temporaire. Voulez-vous que je génère un code par SMS ou réinitialise l'appareil dans notre système ?
Client: Par SMS, s'il vous plaît.
Agent: C'est fait — vous devriez recevoir le code dans quelques instants. Dites-moi quand il arrive.
Client: Reçu, merci — ça a fonctionné, je suis connecté.
Agent: Parfait ! Ravi d'avoir pu vous aider. Bonne journée et n'hésitez pas à rappeler si besoin.",2025-07-24,697,1.0.1,desktop
"Agent: Guten Morgen, hier ist Bank Corp Support. Wie kann ich helfen?

Kunde: Ich kann mich nicht anmelden. Die Duo-MFA schlägt ständig fehl — Push kommt nicht an und ich stehe seit einer Stunde im Regen. Das ist unglaublich schlecht!

Agent: Das tut mir sehr leid. Bekomme ich die genaue Fehlermeldung?

Kunde: „Authentication Failed“ — basta. Ich habe App neu gestartet, WLAN aus, mobile Daten an, nix. Ihre App ist Müll.

Agent: Verstehe. Ich prüfe kurz Ihr Konto und die Duo-Logs. Haben Sie kürzlich das Telefon gewechselt oder die Uhrzeit manuell verstellt?

Kunde: Nein, nichts. Ich will einfach rein! Warum funktioniert das nicht? Ihr Prozess sperrt mich aus!

Agent: Danke für die Info. Ich setze einen temporären Einmalcode, den Sie per SMS erhalten. Bitte bestätigen Sie, wenn er ankommt.

Kunde: Endlich. Wenn das jetzt nicht klappt, will ich mit jemandem sprechen, der das tatsächlich fixen kann.

Agent: Der Code wurde gesendet. Ich bleibe in der Leitung und begleite Sie durch den Login.",2025-07-15,525,1.0.1,mobile
"Agent: Thank you for calling Bank Corp support, this is Maya. How can I help today?

Customer: Hi Maya — my account summary in the Bank Corp app never fully loads. It just spins and shows ""Loading..."" for minutes.

Agent: I'm sorry you're seeing that. I can help. Which device and app version are you using?

Customer: iPhone 12, iOS 17, app version 5.3.1.

Agent: Thanks. Can you try closing and reopening the app, and then logging out and back in?

Customer: Okay… did that. Still the same.

Agent: Please check your Wi‑Fi or cellular connection and try restarting the phone.

Customer: Restarted — still loading.

Agent: I’ll escalate this to our technical team and create a ticket. Could I confirm your best email or phone for updates?

Customer: Yes, jane.doe@email.com. Thanks for helping.

Agent: You’re welcome. Ticket created — reference BC-48291. We expect an update within 24 hours and I’ll follow up personally. Anything else I can do?

Customer: No, that's great. Appreciate it.",2025-09-02,398,1.0.1,desktop
"Agent: Bonjour, merci d'appeler Bank Corp, je m'appelle Julie, comment puis-je vous aider aujourd'hui ?
Client: Bonjour Julie ! Très positif ce matin, j'adore votre appli, mais j'ai une erreur de passkey qui m'empêche de me connecter.
Agent: Merci pour le retour ! Je suis désolée pour la gêne. Pouvez-vous me dire le message exact ?
Client: ""Passkey invalide"" après la validation biométrique.
Agent: D'accord. Pas d'inquiétude — on va régler ça ensemble. Pouvez-vous vérifier que l'application et le système d'exploitation sont à jour ?
Client: Oui, je viens de mettre à jour l'app, je redémarre mon téléphone.
Agent: Parfait. Après le redémarrage, essayez de vous reconnecter. Si l'erreur persiste, je peux vous guider pour retraiter la passkey ou utiliser une connexion alternative (code unique).
Client: Voilà, ça marche après le redémarrage et la réinitialisation de la passkey. Super facile, merci beaucoup !
Agent: Ravi que ce soit résolu ! N'hésitez pas à rappeler si besoin. Bonne journée et merci d'utiliser Bank Corp !",2025-08-13,570,1.1.0,desktop
"Agent: Thank you for calling Bank Corp support, this is Maya. How can I help today?

Customer: Hi. I'm trying to sign in to the mobile app and Duo keeps showing an error — ""Authentication failed."" It's been happening all morning. This is really annoying.

Agent: I’m sorry for the trouble. Can you tell me what the Duo message says exactly and whether you’re getting a push notification?

Customer: It just says ""Duo error"" with a code. I get no push. I already tried tapping approve twice and nothing.

Agent: Understood. I can help troubleshoot. Have you recently updated your phone or the app, or changed phone settings for notifications?

Customer: No updates, notifications are on. I just want to access my account — this is wasting my time.

Agent: I apologize. I’ll escalate to our Duo support team if needed, but first I’ll reset your device registrations so you can re-enroll. Can I place you on a brief hold while I do that?

Customer: Fine, but please hurry.

Agent: Thank you. I’ll be back in a few minutes with next steps or a temporary access option.",2025-08-04,476,1.2.1,desktop
"Agent: Guten Tag, hier ist Bank Corp Kundenservice. Wie kann ich Ihnen helfen?
Kunde: Hallo, die Bank‑Corp‑App stürzt direkt nach der Anmeldung ab.
Agent: Verstehe. Auf welchem Gerät passiert das?
Kunde: Auf einem Android‑Handy, Modell Galaxy S10. App‑Version 5.4.2.
Agent: Haben Sie die App schon neu gestartet oder neu installiert?
Kunde: Ja, Neustart und Neuinstallation haben nichts gebracht.
Agent: Danke. Tritt eine Fehlermeldung auf oder geht die App nur zu?
Kunde: Sie schließt sich einfach ohne Meldung.
Agent: Ich werde das an unser Technikteam weiterleiten. Könnten Sie bitte kurz Ihre Benutzer‑E‑Mail bestätigen?
Kunde: max.mustermann@beispiel.de.
Agent: Danke. Ich erstelle ein Ticket und wir prüfen die Absturzprotokolle. Referenznummer: BC‑20250822‑317. Wir melden uns binnen 48 Stunden mit einem Update.
Kunde: In Ordnung, danke.
Agent: Gern. Wenn Sie weitere Informationen haben (z. B. Screenshots), senden Sie diese bitte an support@bankcorp.de. Einen schönen Tag noch.",2025-08-23,559,1.1.0,mobile
"Conseiller: Bonjour, merci d'avoir appelé Bank Corp, comment puis-je vous aider aujourd'hui ?
Client: Bonjour ! Tout va bien, j'adore votre application, mais le résumé de compte ne se charge jamais complètement.
Conseiller: Super, merci pour l'info ! On va résoudre ça ensemble. Pouvez-vous vérifier si votre application est à jour et que la connexion internet est stable ?
Client: Oui, l'app est à jour et la connexion est OK.
Conseiller: Parfait. Essayez de vous déconnecter puis de vous reconnecter. Si besoin, forcez la fermeture de l'app et videz le cache, ou réinstallez-la rapidement.
Client: Je viens de me déconnecter et de réinstaller — et voilà, le résumé se charge maintenant parfaitement. Génial !
Conseiller: Excellent, je suis ravi que ce soit réglé. Je note l'appel et vous envoie un email de confirmation. Autre chose ?
Client: Non, merci beaucoup pour votre aide rapide et très efficace !
Conseiller: Avec plaisir, passez une excellente journée et merci d'utiliser Bank Corp !",2025-08-11,540,1.1.0,desktop
"Agente: Obrigado por ligar para o Bank Corp, em que posso ajudar hoje?
Cliente: Oi, meu resumo da conta no aplicativo nunca carrega completamente — fica travado em ""carregando"".
Agente: Sinto muito por isso. Desde quando acontece?
Cliente: Uns três dias. Já tentei fechar e abrir o app.
Agente: Ok. Podemos tentar algumas soluções rápidas? Primeiro, você atualizou o app para a versão mais recente?
Cliente: Acho que não.
Agente: Atualize na loja de aplicativos e, se possível, limpe o cache do app e faça logout e login novamente.
Cliente: Tá. E se não funcionar?
Agente: Se persistir, vou abrir um chamado técnico com prioridade média. Enquanto isso, você pode acessar o internet banking pelo navegador para ver o saldo.
Cliente: Beleza, vou atualizar e testar. Obrigado pela ajuda.
Agente: De nada. Eu gerei o chamado #BC12345. Nossa equipe entrará em contato em até 48 horas. Posso ajudar em mais alguma coisa?
Cliente: Não, é isso. Obrigado!",2025-07-19,254,1.0.1,mobile
"Agent: Bonjour, vous êtes bien en ligne avec le service client de Bank Corp. Comment puis-je vous aider aujourd'hui?

Client: Bonjour. Mon résumé de compte sur l'application mobile ne se charge jamais complètement — ça reste sur ""Chargement..."" depuis ce matin.

Agent: D'accord. Avez-vous essayé de fermer puis rouvrir l'application?

Client: Oui, plusieurs fois. J'ai aussi redémarré le téléphone.

Agent: Merci. Pouvez-vous vérifier que l'application est à jour et que votre connexion internet est stable?

Client: L'application est à jour et la connexion marche pour d'autres applications.

Agent: Très bien. Je vais vous demander de vous déconnecter puis de vous reconnecter. Si le problème persiste, pouvez-vous autoriser l'envoi des journaux de diagnostic depuis les paramètres de l'application?

Client: D'accord, je viens d'envoyer les journaux.

Agent: Merci. J'ouvre un ticket technique et je transmets les journaux. Numéro de dossier 123456. Notre équipe vous contactera sous 24–48 heures. Voulez-vous autre chose?

Client: Non, merci.

Agent: Merci, bonne journée.",2025-07-03,167,1.0.1,desktop
"Agent: Bonjour, vous êtes bien chez Bank Corp, comment puis‑je vous aider aujourd'hui ?
Client: Bonjour. Mon aperçu de comptes dans l'appli ne charge jamais complètement — ça tourne indéfiniment. C'est la troisième fois cette semaine, j'en ai assez.
Agent: Je suis désolé pour la gêne. Pouvez‑vous me dire la version de l'application et votre modèle de téléphone ?
Client: Version 5.2.1 sur Android, Galaxy S10.
Agent: Merci. Essayons: fermez l'appli, effacez le cache depuis les paramètres, déconnectez‑vous puis reconnectez‑vous. Assurez‑vous aussi d'avoir une connexion stable et la dernière mise à jour.
Client: D'accord, fait. Toujours le même cercle.
Agent: Je comprends. Je vais ouvrir un dossier technique et escalader au support mobile. Numéro de dossier BC‑2025‑487. Notre équipe reviendra sous 48 à 72 heures. En attendant, vous pouvez consulter vos soldes sur le site web.
Client: Très bien. Merci. J'espère que ce sera réglé rapidement.
Agent: Merci pour votre patience, nous revenons vers vous dès que possible.",2025-08-16,48,1.2.1,desktop
"Agent: Thank you for calling Bank Corp support, this is Maya. How can I help today?
Customer: Hi Maya, I’m getting a Duo MFA error when trying to sign in to the app. The push just fails.
Agent: I’m sorry for the trouble — I can help. Are you receiving any error code or message?
Customer: It just says “Authentication failed” and the push never completes.
Agent: Okay. First, can you confirm your phone has a stable internet connection and correct time settings?
Customer: Yes, Wi‑Fi is on and time is automatic.
Agent: Please open the Duo Mobile app and check for any pending requests. If none, try the “Call me” or “Enter a passcode” option on the sign in screen.
Customer: I see an option to get a passcode.
Agent: Great — generate a passcode in Duo and enter it. If that doesn’t work, try restarting the phone and reinstalling Duo (you won’t lose your account if it’s linked), then try again.
Customer: Reinstalled and it worked — I’m back in. Thank you!
Agent: You’re welcome! If it happens again, call us and we’ll escalate. Have a great day.",2025-07-19,171,1.0.1,mobile
"Agent: Guten Tag, Sie sprechen mit Bank Corp Support, wie kann ich helfen?
Kunde: Unfassbar, ich komme nicht rein. Jedes Mal schlägt die Duo-MFA fehl — ""Authentifizierung fehlgeschlagen"". Das ist total inakzeptabel!
Agent: Das tut mir sehr leid. Bekommen Sie eine Push-Benachrichtigung oder eine Fehlermeldung?
Kunde: Ich bekomme die Push, drücke akzeptieren — und dann: Fehler. Dann sagt die App, ich soll mich an den Support wenden. Schon zum dritten Mal heute!
Agent: Ich verstehe Ihren Ärger. Haben Sie die Duo-App zuletzt aktualisiert oder Ihr Telefon neu gestartet?
Kunde: Natürlich! Ich arbeite den ganzen Tag, ich habe keine Zeit für Neustarts wegen Ihrer kaputten Sicherheitslösung.
Agent: Ich entschuldige mich für die Unannehmlichkeiten. Ich setze das Gerät jetzt zurück und leite eine Eskalation an unsere Technikabteilung. Sie erhalten innerhalb einer Stunde eine SMS mit einem temporären Code.
Kunde: Schnell bitte. Ich muss aufs Konto zugreifen — das ist dringend.
Agent: Ich bleibe dran und melde mich, sobald das Ticket bearbeitet ist.",2025-08-27,534,1.1.0,mobile
